"STEIG_ID";"FK_LINIEN_ID";"FK_HALTESTELLEN_ID";"RICHTUNG";"REIHENFOLGE";"RBL_NUMMER";"BEREICH";"STEIG";"STEIG_WGS84_LAT";"STEIG_WGS84_LON";"STAND"
214695347;214433849;214460737;"R";17;"2665";0;"31A-R";48.2537793425225;16.4458172324897;""
214695348;214433849;214460738;"R";18;"923";3;"31AE";48.2504895356147;16.4435624611266;""
214695557;214433855;214460439;"H";1;"1120";6;"29A-R";48.2560641384056;16.4004612937945;""
214695558;214433855;214460951;"H";2;"5738";0;"33B";48.2539527991944;16.396418875016;""
214695559;214433855;214460205;"H";3;"5560";0;"33A-H";48.2518413727972;16.3984939833223;""
214695560;214433855;214460216;"H";4;"5585";0;"33A-H";48.2503220488739;16.4043869315861;""
214695561;214433855;214460230;"H";5;"5586";0;"33A-H";48.2496760234495;16.4074861193163;""
214695562;214433855;214460234;"H";6;"5526";0;"33A";48.249257298908;16.4109266668545;""
214695575;214433855;214460234;"R";1;"5526";0;"33A";48.249257298908;16.4109266668545;""
214695576;214433855;214460267;"R";2;"5527";0;"33A-R";48.2517875392564;16.4054379604686;""
214695577;214433855;214460216;"R";3;"5557";0;"33A-R";48.2505852420774;16.4039287907912;""
214695578;214433855;214460205;"R";4;"5558";0;"33A-R";48.2519191322561;16.3985838148507;""
214695579;214433855;214460951;"R";5;"5542";0;"N29";48.2542339173786;16.3946312276006;""
214695580;214433855;214460155;"R";6;"638";2;"431";48.2575294642241;16.3976854995666;""
214695581;214433855;214460439;"R";7;"2343";4;"z26r";48.2571167848747;16.4008655356724;""
214695606;214433859;214461145;"H";1;"3516";6;"35A";48.2330500253546;16.3578272504102;""
214695607;214433859;214461045;"H";2;"1230";4;"35A-H";48.2314822721546;16.3521229483561;""
214695608;214433859;214461513;"H";3;"1247";0;"35A-H";48.2302376094567;16.3481254453417;""
214695609;214433859;214461557;"H";4;"1231";0;"40A-H";48.2323559115426;16.3468947534025;""
214695610;214433859;214460579;"H";5;"1232";0;"35A-H";48.2361973543209;16.3490417269315;""
214695611;214433859;214460481;"H";6;"2964";0;"35A-H";48.238979527641;16.3493381709753;""
214695612;214433859;214460828;"H";7;"1233";2;"35A-H";48.240576965234;16.3416396089904;""
214695613;214433859;214460441;"H";8;"1234";0;"35A-H";48.2405949136876;16.339061444125;""
214695614;214433859;214461190;"H";9;"1235";0;"35A-H";48.2408043118478;16.3339230806998;""
214695615;214433859;214460819;"H";10;"1236";0;"35A-H";48.2414863456269;16.3298267630042;""
214695616;214433859;214460548;"H";11;"1237";0;"35A-H";48.242006838972;16.3264131649246;""
214695617;214433859;214460509;"H";12;"1238";0;"35A-H";48.243221302848;16.3216970096829;""
214695618;214433859;214460753;"H";13;"1245";0;"35A-H";48.2448425372694;16.3182474789919;""
214695619;214433859;214461399;"H";14;"1239";0;"35A-H";48.2465474700612;16.3146721841611;""
214695620;214433859;214460792;"H";15;"1240";0;"35A-H";48.2482762736993;16.3112585860815;""
214695621;214433859;214460115;"H";16;"1241";0;"35A-H";48.2502083968445;16.3081324488927;""
214695622;214433859;214461030;"H";17;"1242";0;"35A-H";48.2510338637338;16.3016555956942;""
214695623;214433859;214460311;"H";18;"1243";0;"35A-H";48.2518473542982;16.2964453670463;""
214695624;214433859;214461222;"H";19;"1250";0;"35A";48.2522600761802;16.2933731287746;""
214695649;214433859;214461222;"R";1;"1250";0;"35A";48.2522600761802;16.2933731287746;""
214695650;214433859;214460311;"R";2;"1251";0;"35A-R";48.2517935207637;16.2964453670463;""
214695651;214433859;214461030;"R";3;"1252";0;"35A-R";48.2509680661371;16.3016555956942;""
214695652;214433859;214460115;"R";4;"1253";0;"35A-R";48.2504297189845;16.3069915884819;""
214695653;214433859;214460792;"R";5;"1254";0;"35A-R";48.2482044906281;16.3111507882474;""
214695654;214433859;214461399;"R";6;"1255";0;"35A-R";48.2465115773249;16.3146452347026;""
214695655;214433859;214460753;"R";7;"1256";0;"35A-R";48.2447946786868;16.3182115463805;""
214695656;214433859;214460509;"R";8;"1257";0;"35A-R";48.2431734427484;16.3216610770716;""
214695657;214433859;214460548;"R";9;"1258";0;"35A-R";48.2418931684636;16.3263682491604;""
214695658;214433859;214460819;"R";10;"1259";0;"35A-R";48.2414325011855;16.3297998135457;""
214695659;214433859;214461190;"R";11;"1260";0;"35A-R";48.2407325182894;16.334363255189;""
214695660;214433859;214460441;"R";12;"1263";0;"35A-R";48.2405709824147;16.3386212696357;""
214695661;214433859;214460828;"R";13;"1261";2;"35A-R";48.2404154288681;16.3407772263176;""
214695662;214433859;214461065;"R";14;"1262";0;"35A-R";48.2405410683079;16.3442357401615;""
214695663;214433859;214460481;"R";15;"2985";0;"35A-R";48.2393744044962;16.3490686763901;""
214695664;214433859;214460579;"R";16;"1227";0;"35A-R";48.2372922921986;16.3489698617088;""
214695665;214433859;214460510;"R";17;"1264";3;"35A-R";48.2327628069882;16.3533446571425;""
214695666;214433859;214461045;"R";18;"640";4;"35A-R";48.2314822721546;16.3530661794044;""
214695668;214433859;214461145;"R";19;"3516";6;"35A";48.2330500253546;16.3578272504102;""
214695691;214433861;214460224;"H";1;"8971";0;"33B-R";48.2623677315894;16.3870674129083;""
214695692;214433861;214460355;"H";2;"1314";0;"36A";48.2602626332135;16.389232352743;""
214695693;214433861;214460291;"H";3;"1061";0;"36A";48.2632288832117;16.391100848534;""
214695694;214433861;214460804;"H";4;"1062";0;"36A-H";48.2657285328246;16.3929962937835;""
214695695;214433861;214460915;"H";5;"5535";0;"36A-H";48.2714688921319;16.3956912396359;""
214695696;214433861;214460696;"H";6;"5544";2;"36A-H";48.2730653149614;16.3973171903001;""
214695697;214433861;214460698;"H";7;"5536";0;"36A-H";48.2740518434608;16.4033808184679;""
214695698;214433861;214460588;"H";8;"3100";0;"31A-R";48.2772743704882;16.4053391457873;""
214695699;214433861;214460536;"H";9;"1177";0;"31A-R";48.2765808567895;16.4082227378493;""
214695700;214433861;214460308;"H";10;"990";0;"36A";48.2801977859542;16.4110973467585;""
214695738;214433861;214460308;"R";1;"990";0;"36A";48.2801977859542;16.4110973467585;""
214695739;214433861;214461271;"R";2;"993";0;"36A";48.2798510501238;16.4194337125951;""
214695740;214433861;214461729;"R";3;"1319";0;"36A";48.2796477900946;16.4245541097146;""
214695741;214433861;214461090;"R";4;"994";0;"36A";48.2774955754635;16.4230808726487;""
214695742;214433861;214460727;"R";5;"1147";0;"30A";48.2760308219897;16.4215447535128;""
214695743;214433861;214461801;"R";6;"1148";0;"30A";48.2766466214236;16.4156877378604;""
214695744;214433861;214460235;"R";7;"1149";0;"31A-H";48.2758275467608;16.4102978461556;""
214695745;214433861;214460536;"R";8;"1150";0;"31A-H";48.276670535815;16.4083035862249;""
214695746;214433861;214460588;"R";9;"1064";0;"36A-R";48.2771667569106;16.4049438870623;""
214695747;214433861;214460698;"R";10;"1088";0;"36A-R";48.2739860754867;16.4028597956031;""
214695748;214433861;214460696;"R";11;"1089";2;"36A-R";48.2728201746222;16.3966614201427;""
214695749;214433861;214460915;"R";12;"1090";0;"36A-R";48.2710682838184;16.3954037787449;""
214695750;214433861;214460804;"R";13;"1091";0;"36A-R";48.2660574249889;16.3932118894517;""
214695751;214433861;214460653;"R";14;"1092";0;"36A";48.2688917897426;16.391496107259;""
214695752;214433861;214461062;"R";15;"1093";0;"36A";48.2665358098133;16.389403032647;""
214695753;214433861;214460177;"R";16;"1094";0;"36A";48.2649092831411;16.3861511313185;""
214695754;214433861;214460224;"R";17;"8971";0;"33B-R";48.2623677315894;16.3870674129083;""
214695779;214433863;214460385;"H";1;"622";0;"5A-H";48.2362033376516;16.3887921782538;""
214695780;214433863;214461441;"H";2;"2949";3;"5A-H";48.2345519118055;16.3850372203662;""
214695781;214433863;214460916;"H";3;"3002";0;"37A-H";48.2360537541725;16.3829621120599;""
214695782;214433863;214460605;"H";4;"318";2;"z00Nh";48.2374598216101;16.3790634237268;""
214695783;214433863;214460674;"H";5;"2494";0;"35A-H";48.2396077393871;16.3766828882239;""
214695784;214433863;214461701;"H";6;"2495";0;"N64H";48.2421205092278;16.3736375994107;""
214695785;214433863;214461559;"H";7;"2647";0;"2";48.2408102946398;16.371248080755;""
214695786;214433863;214460334;"H";8;"633";0;"37A-H";48.2392487621911;16.3684812696799;""
214695787;214433863;214460797;"H";9;"634";0;"37A-H";48.2375735019699;16.365534795548;""
214695788;214433863;214461145;"H";10;"2498";5;"37A-H";48.2361255542971;16.3565516427068;""
214695789;214433863;214460510;"H";11;"635";4;"37A-H";48.2333671604281;16.3543058544965;""
214695791;214433863;214461045;"H";12;"1230";4;"35A-H";48.2314822721546;16.3521229483561;""
214695792;214433863;214461513;"H";13;"1247";0;"35A-H";48.2302376094567;16.3481254453417;""
214695793;214433863;214461557;"H";14;"1231";0;"40A-H";48.2323559115426;16.3468947534025;""
214695794;214433863;214460320;"H";15;"1279";0;"40A-H";48.2338937199825;16.341945036187;""
214695795;214433863;214460525;"H";16;"1280";0;"40A-H";48.2341390470154;16.3378577016442;""
214695796;214433863;214460906;"H";17;"1281";0;"40A-H";48.2368435500006;16.3378307521857;""
214695797;214433863;214460356;"H";18;"1268";0;"37A";48.2373341746029;16.3344890193288;""
214695821;214433863;214460356;"R";1;"1282";0;"40A-R";48.2370529635161;16.334875294901;""
214695822;214433863;214460906;"R";2;"1293";0;"40A-R";48.2368435500006;16.3377229543516;""
214695823;214433863;214460525;"R";3;"1294";0;"40A-R";48.2341390470154;16.3377319375045;""
214695824;214433863;214460320;"R";4;"1295";0;"40A-R";48.2338338839424;16.341945036187;""
214695825;214433863;214461557;"R";5;"1296";0;"40A-R";48.2331397807635;16.3469486523195;""
214695826;214433863;214460553;"R";6;"1297";0;"40A-R";48.2298845505838;16.3450711733757;""
214695827;214433863;214461387;"R";7;"1298";0;"40A-R";48.2291485047622;16.3496166487134;""
214695828;214433863;214461045;"R";8;"1269";4;"37A-R";48.2311531575585;16.3524553250112;""
214695830;214433863;214461145;"R";9;"2499";7;"37A-R";48.2331278133848;16.3562282492045;""
214695831;214433863;214460797;"R";10;"642";0;"37A-R";48.2374717879757;16.3656695428406;""
214695832;214433863;214460334;"R";11;"643";0;"37A-R";48.2391410685411;16.3686160169725;""
214695833;214433863;214461559;"R";12;"2648";0;"1";48.2407504666885;16.3713289291305;""
214695834;214433863;214461701;"R";13;"2496";0;"N64R";48.2420367522217;16.3737184477863;""
214695835;214433863;214460674;"R";14;"2999";0;"35A-R";48.238925680561;16.3771769616302;""
214695836;214433863;214460605;"R";15;"323";2;"z00Nr";48.2373940065496;16.378937659587;""
214695837;214433863;214460916;"R";16;"3001";0;"37A-R";48.2359819539473;16.3830429604355;""
214695838;214433863;214461725;"R";17;"2459";0;"37A-R";48.2376452999616;16.3862858786111;""
214695839;214433863;214460385;"R";18;"622";0;"5A-H";48.2362033376516;16.3887921782538;""
214695866;214433865;214460596;"H";1;"826";6;"38A";48.2495025522697;16.3648251264735;""
214695867;214433865;214461734;"H";2;"774";0;"38A-H";48.2519071692702;16.3658222564389;""
214695868;214433865;214460822;"H";3;"805";0;"38A-H";48.2545329775798;16.3668104032514;""
214695869;214433865;214460533;"H";4;"827";0;"38A-H";48.254712412861;16.3649329243076;""
214695870;214433865;214460414;"H";5;"828";0;"38A-H";48.2541741051284;16.3607647413893;""
214695871;214433865;214460185;"H";6;"829";0;"38A-H";48.2539647617018;16.3551592540164;""
214695872;214433865;214461024;"H";7;"830";0;"38A-H";48.2539946679581;16.3511348015435;""
214695873;214433865;214460273;"H";8;"839";0;"38A-H";48.25474231868;16.3481793442588;""
214695874;214433865;214460531;"H";9;"1220";0;"38A-H";48.2557471440298;16.3424211432876;""
214695876;214433865;214461057;"H";10;"824";0;"38A-H";48.2592937803996;16.3360341216175;""
214695877;214433865;214460417;"H";11;"863";0;"38A-H";48.2614527420943;16.3325845909265;""
214695878;214433865;214460315;"H";12;"856";0;"38A-H";48.2639225781344;16.3301052407423;""
214695879;214433865;214461489;"H";13;"857";0;"38A-H";48.2656448144813;16.3278235199206;""
214695880;214433865;214460314;"H";14;"859";0;"38A-H";48.2640122793767;16.3211490373596;""
214695881;214433865;214460818;"H";15;"861";0;"38A-H";48.2687064246999;16.3241314441029;""
214695882;214433865;214461404;"H";16;"862";0;"38A-H";48.2774477474419;16.3201788568528;""
214695883;214433865;214460739;"H";17;"1564";0;"38A-H";48.2764851989888;16.3357107281152;""
214695885;214433865;214460719;"H";18;"776";0;"38A-H";48.2810227686407;16.334363255189;""
214695886;214433865;214460879;"H";19;"777";0;"38A";48.2789722435988;16.3443615043013;""
214695913;214433865;214460879;"R";1;"777";0;"38A";48.2789722435988;16.3443615043013;""
214695914;214433865;214460719;"R";2;"778";0;"38A-R";48.281094505636;16.3343273225777;""
214695915;214433865;214460739;"R";3;"865";0;"38A-R";48.2767781504378;16.3361419194516;""
214695916;214433865;214461404;"R";4;"866";0;"38A-R";48.2775015539631;16.3200800421715;""
214695917;214433865;214460818;"R";5;"867";0;"38A-R";48.2688080765808;16.3246255175092;""
214695918;214433865;214460314;"R";6;"5200";0;"38A-R";48.2640421797558;16.3212298857352;""
214695919;214433865;214461489;"R";7;"871";0;"38A-R";48.2655969753663;16.3277516546979;""
214695921;214433865;214460315;"R";8;"872";0;"38A-R";48.2638627772188;16.3300154092139;""
214695922;214433865;214460417;"R";9;"864";0;"38A-R";48.2614228402004;16.332494759398;""
214695923;214433865;214461057;"R";10;"825";0;"38A-R";48.25958683041;16.3354053009186;""
214695924;214433865;214460631;"R";11;"801";0;"38A-R";48.257200517186;16.3376241396704;""
214695925;214433865;214460531;"R";12;"873";0;"38A-R";48.2557112577502;16.3419630024927;""
214695926;214433865;214460273;"R";13;"850";0;"38A-R";48.2537733612475;16.3480356138133;""
214695927;214433865;214461024;"R";14;"853";0;"38A-R";48.2538810240912;16.3515659928799;""
214695928;214433865;214460185;"R";15;"854";0;"38A-R";48.2538331739664;16.3551862034749;""
214695929;214433865;214460414;"R";16;"858";0;"38A-R";48.2540903678606;16.3607737245421;""
214695930;214433865;214460533;"R";17;"870";0;"38A-R";48.2545210152054;16.3649868232247;""
214695934;214433865;214460596;"R";18;"826";6;"38A";48.2495025522697;16.3648251264735;""
214695957;214433867;214460596;"H";1;"1207";6;"39A-H";48.2497178957151;16.3649059748491;""
214695958;214433867;214460544;"H";2;"2960";0;"10A-H";48.2447109260594;16.3612677979484;""
214695959;214433867;214460214;"H";3;"2961";0;"10A-H";48.2447647670499;16.3553838328374;""
214695960;214433867;214461218;"H";4;"2962";0;"10A-H";48.2452792447672;16.3499041096043;""
214695961;214433867;214461330;"H";5;"1289";0;"39A-H";48.2428862812105;16.3484218893855;""
214695962;214433867;214461053;"H";6;"1215";2;"39A-H";48.2446331556398;16.3445411673581;""
214695963;214433867;214460467;"H";7;"1185";0;"39A-H";48.2458236283446;16.3419360530341;""
214695964;214433867;214461233;"H";8;"1186";0;"39A-H";48.2462244345278;16.3391692419591;""
214695965;214433867;214460329;"H";9;"1187";0;"39A-H";48.2466850586503;16.334758513914;""
214695966;214433867;214460299;"H";10;"1229";0;"39A-H";48.2476900423359;16.3314706799742;""
214695967;214433867;214460223;"H";11;"1188";0;"39A-H";48.2491197172389;16.3283984417025;""
214695968;214433867;214460765;"H";12;"1189";0;"39A-H";48.2504357006507;16.3241494104086;""
214695969;214433867;214460472;"H";13;"1248";0;"39A-H";48.2519550211973;16.3206459808005;""
214695970;214433867;214461327;"H";14;"1191";0;"39A-H";48.2543296168333;16.3169269555243;""
214695971;214433867;214461844;"H";15;"1358";0;"39A-H";48.2536178478508;16.3122826655054;""
214695972;214433867;214460115;"H";16;"1359";0;"39A";48.2507706728392;16.3075036281938;""
214695973;214433867;214461327;"H";17;"1192";0;"39A-R";48.2542458798202;16.3168910229129;""
214695994;214433867;214460115;"R";1;"1359";0;"39A";48.2507706728392;16.3075036281938;""
214695995;214433867;214461844;"R";2;"1374";0;"39A-R";48.253534109672;16.3115370638195;""
214695996;214433867;214461327;"R";3;"1192";0;"39A-R";48.2542458798202;16.3168910229129;""
214695997;214433867;214460472;"R";4;"1249";0;"39A-R";48.2519011877761;16.3206459808005;""
214695998;214433867;214460765;"R";5;"1194";0;"39A-R";48.2503639206105;16.3240236462688;""
214695999;214433867;214460223;"R";6;"1195";0;"39A-R";48.2483420747594;16.3282816607155;""
214696000;214433867;214460299;"R";7;"1266";0;"39A-R";48.2475943304547;16.3313808484457;""
214696001;214433867;214460329;"R";8;"1196";0;"39A-R";48.2465773806555;16.3347405476083;""
214696002;214433867;214461233;"R";9;"1197";0;"39A-R";48.2461466664095;16.3391422925005;""
214696003;214433867;214460467;"R";10;"1193";0;"39A-R";48.2457039840991;16.3418911372699;""
214696004;214433867;214461053;"R";11;"1226";2;"39A-R";48.2445733321596;16.3445052347467;""
214696005;214433867;214461330;"R";12;"2986";0;"10A-R";48.2431136175609;16.349014777473;""
214696006;214433867;214461218;"R";13;"2987";0;"10A-R";48.2452074574894;16.3498771601458;""
214696007;214433867;214460214;"R";14;"2988";0;"10A-R";48.2445434203933;16.3562462155102;""
214696008;214433867;214460544;"R";15;"2989";0;"10A-R";48.2446211909494;16.3612677979484;""
214696009;214433867;214460596;"R";16;"1207";6;"39A-H";48.2497178957151;16.3649059748491;""
214696097;214433873;214461139;"H";1;"1331";0;"41A";48.2413607085088;16.3107285800638;""
214696098;214433873;214460778;"H";2;"1321";0;"41A-H";48.2434606026742;16.3072251504558;""
214696099;214433873;214461140;"H";3;"1322";0;"41A-H";48.2453510319442;16.3074497292768;""
214696100;214433873;214461031;"H";4;"1323";0;"41A-H";48.247283265604;16.3054734356517;""
214696101;214433873;214461032;"H";5;"1324";0;"41A-H";48.2473251398287;16.3015028820959;""
214696102;214433873;214461033;"H";6;"1326";0;"41A";48.2467927364183;16.2984845427413;""
214696113;214433873;214461033;"R";1;"1326";0;"41A";48.2467927364183;16.2984845427413;""
214696114;214433873;214461032;"R";2;"1327";0;"41A-R";48.2472713015335;16.3015028820959;""
214696115;214433873;214461031;"R";3;"1328";0;"41A-R";48.247211481139;16.3054824188046;""
214696116;214433873;214461140;"R";4;"1329";0;"41A-R";48.2456800552164;16.3074137966654;""
214696117;214433873;214460778;"R";5;"1330";0;"41A-R";48.2437298136405;16.3069376895649;""
214696118;214433873;214461139;"R";6;"1331";0;"41A";48.2413607085088;16.3107285800638;""
214696136;214433875;214460610;"H";1;"8834";2;"42B";48.2229126349479;16.3150135439691;""
214696137;214433875;214461717;"H";2;"8835";0;"42B";48.2243549718027;16.319145794276;""
214696138;214433875;214460322;"H";3;"8836";0;"42B-H";48.2280234711801;16.3271946992217;""
214696139;214433875;214461069;"H";4;"8853";0;"42B-H";48.2290108690028;16.3237092359194;""
