"HALTESTELLEN_ID";"TYP";"DIVA";"NAME";"GEMEINDE";"GEMEINDE_ID";"WGS84_LAT";"WGS84_LON";"STAND"
214460916;"stop";60200813;"Lorenz-Böhler-UKH";"Wien";90000;48.2361620243809;16.3833002450716;""
214460917;"stop";60200814;"Lorystraße";"Wien";90000;48.1719067988285;16.4138688572324;""
214460918;"stop";60200815;"Anton-Stilling-Platz";"Wien";90000;48.1666597155407;16.4195744441448;""
214460919;"stop";60200816;"Margeritenweg";"Wien";90000;48.2318991319332;16.4942524542141;""
214460920;"stop";60200817;"Lukschgasse";"Wien";90000;48.2025430728463;16.4056685396608;""
214460921;"stop";60200818;"Lusthaus";"Wien";90000;48.1928230578795;16.4393486652846;""
214460922;"stop";60200819;"Linzer Straße/Lützowgasse";"Wien";90000;48.1943461342777;16.2956029377319;""
214460923;"stop";60200820;"Längenfeldgasse";"Wien";90000;48.1851172091726;16.3353636640362;""
214460924;"stop";60200821;"Ludwig-Koeßler-Platz";"Wien";90000;48.1957691238563;16.4089683635639;""
214460925;"stop";60200822;"Maculangasse";"Wien";90000;48.2615598127298;16.4560396788366;""
214460926;"stop";60200823;"Maireckergasse";"Wien";90000;48.1358375133139;16.2627588555784;""
214460927;"stop";60200824;"Malzgasse";"Wien";90000;48.2202377924606;16.3761665491119;""
214460928;"stop";60200825;"Mannswörther Straße";"Wien";90000;48.1580404826392;16.4921570219788;""
214460929;"stop";60200826;"Marenabrücke";"Wien";90000;48.1414646173021;16.2928362527319;""
214460930;"stop";60200827;"Margaretengürtel";"Wien";90000;48.1882916536916;16.3425051541187;""
214460931;"stop";60200828;"Ostbahnbegleitstraße";"Wien";90000;48.23324850636;16.4872703499762;""
214460932;"stop";60200829;"Margaretenplatz/Schönbr. Str.";"Wien";90000;48.1920671985723;16.3564534912938;""
214460933;"stop";60200830;"Margaretenplatz";"Wien";90000;48.1911136333024;16.3579864099123;""
214460934;"stop";60200831;"Margetinstraße";"Wien";90000;48.1758622879074;16.4655073772572;""
214460935;"stop";60200832;"Mariabrunn";"Wien";90000;48.2083846274723;16.2267318070397;""
214460936;"stop";60200833;"Mariahilfer Gürtel";"Wien";90000;48.1929862738133;16.3388337628845;""
214460937;"stop";60200834;"Mariahilfer Str./Arnsteingasse";"Wien";90000;48.1915382502104;16.3304004910995;""
214460938;"stop";60200835;"Museumsquartier";"Wien";90000;48.2025343439579;16.3614083171624;""
214460939;"stop";60200836;"Aquäduktsteg";"Wien";90000;48.1380031454719;16.2751304039919;""
214460940;"stop";60200837;"Alte Brauerei Liesing";"Wien";90000;48.1372129155315;16.2774020036339;""
214460941;"stop";60200838;"Marienbrücke";"Wien";90000;48.2132586089782;16.377452861223;""
214460942;"stop";60200839;"Markomannenstraße";"Wien";90000;48.250265718845;16.4547879146573;""
214460943;"stop";60200840;"Thaliastr./Maroltingergasse";"Wien";90000;48.2134600739094;16.3065274324206;""
214460944;"stop";60200841;"Marschallplatz";"Wien";90000;48.1655432099395;16.3034630649127;""
214460945;"stop";60200842;"Linienamt Neuwaldegg";"Wien";90000;48.2401137686481;16.2775401069561;""
214460946;"stop";60200843;"Martinstraße";"Wien";90000;48.2266207758354;16.3422541856264;""
214460947;"stop";60200844;"Marx-Meidlinger-Straße";"Wien";90000;48.1804584173224;16.3442388687018;""
214460948;"stop";60200845;"Marxergasse";"Wien";90000;48.2074183670329;16.3865835855528;""
214460949;"stop";60200846;"Matschgasse";"Wien";90000;48.2086615545337;16.290774912451;""
214460950;"stop";60200847;"Marderweg";"Wien";90000;48.2051606870266;16.4746085393158;""
214460951;"stop";60200848;"Matthäus-Jiszda-Straße";"Wien";90000;48.2538102874143;16.3948437113598;""
214460952;"stop";60200849;"Matzleinsdorfer Platz";"Wien";90000;48.1806002906556;16.3591518483946;""
214460953;"stop";60200850;"Mehlführergasse";"Wien";90000;48.138249391707;16.2819691120702;""
214460954;"stop";60200852;"Maurer Berg";"Wien";90000;48.1445247589076;16.262276152135;""
214460955;"stop";60200853;"Maurer Friedhof";"Wien";90000;48.1544699290885;16.2751646486895;""
214460956;"stop";60200854;"Maurer Hauptplatz";"Wien";90000;48.1505543107878;16.2688393480457;""
214460957;"stop";60200855;"Maurer Lange Gasse";"Wien";90000;48.1477120384396;16.2681845715215;""
214460958;"stop";60200856;"Max-Fleischer-Gasse";"Wien";90000;48.1508853631564;16.3895385837908;""
214460959;"stop";60200857;"Max-Hegele-Weg";"Wien";90000;48.157543597356;16.3289526312988;""
214460960;"stop";60200858;"Max-Mauermann-Gasse";"Wien";90000;48.1629615234036;16.4092310856912;""
214460961;"stop";60200859;"Mayerhofgasse";"Wien";90000;48.1925055271227;16.3669718195237;""
214460962;"stop";60200860;"Mayerweckstraße";"Wien";90000;48.293925652151;16.3814397016213;""
214460963;"stop";60200861;"Mayssengasse";"Wien";90000;48.215999475107;16.3254592339562;""
214460964;"stop";60200862;"Mayredergasse";"Wien";90000;48.23817085143;16.5044762011462;""
214460965;"stop";60200863;"Meidling Hauptstraße";"Wien";90000;48.1836690720056;16.3289355350029;""
214460966;"stop";60200864;"Meidlinger Hauptstr./Pohlgasse";"Wien";90000;48.1781562510739;16.3297699941398;""
214460967;"stop";60200865;"Dörfelstraße";"Wien";90000;48.1755124055152;16.3357940759076;""
214460968;"stop";60200867;"Meischlgasse";"Wien";90000;48.141211290952;16.3236741997827;""
214460969;"stop";60200868;"Memlinggasse";"Wien";90000;48.2270924425324;16.5212506468509;""
214460970;"stop";60200869;"Mergenthalerplatz";"Wien";90000;48.2434029726965;16.446734231704;""
214460971;"stop";60200870;"Merkurweg";"Wien";90000;48.2076398962449;16.2498747737822;""
214460972;"stop";60200871;"Museumsplatz";"Wien";90000;48.2038836826647;16.3597407712647;""
214460973;"stop";60200872;"Meyerbeergasse";"Wien";90000;48.2724963934639;16.3779990405211;""
214460974;"stop";60200873;"Michaelerplatz";"Wien";90000;48.2083067626122;16.3664969445891;""
214460975;"stop";60200874;"Michelbeuern-AKH";"Wien";90000;48.2209549840463;16.3435858298196;""
214460976;"stop";60200875;"Fabergasse";"Wien";90000;48.136772070359;16.2770666123476;""
214460977;"stop";60200876;"Migerkastraße";"Wien";90000;48.1666864676988;16.3646305997805;""
214460978;"stop";60200877;"Minciostraße";"Wien";90000;48.2029305280899;16.3131524035448;""
214460979;"stop";60200878;"Mitterberg";"Wien";90000;48.2314195294271;16.2819516233338;""
214460980;"stop";60200879;"Mitterfeldgasse";"Wien";90000;48.1653138586384;16.4151359998748;""
214460981;"stop";60200880;"Mittleres Hausfeld";"Wien";90000;48.2273613932067;16.4846418798699;""
214460982;"stop";60200881;"Modecenterstraße";"Wien";90000;48.1885502555017;16.4182919425143;""
214460984;"stop";60200883;"Mauthausgasse";"Wien";90000;48.1878687731325;16.3454101100219;""
214460985;"stop";60200884;"Mendelssohngasse";"Wien";90000;48.225399918141;16.4244478033466;""
214460986;"stop";60200885;"Molitorgasse";"Wien";90000;48.1818121695741;16.4080610523818;""
214460987;"stop";60200886;"Mommsengasse";"Wien";90000;48.1887246395194;16.3786435753016;""
214460988;"stop";60200887;"Mondweg";"Wien";90000;48.2079319919144;16.2438467268001;""
214460989;"stop";60200888;"Montecuccoliplatz";"Wien";90000;48.1752361882719;16.2977155470861;""
214460990;"stop";60200889;"Montleartstraße";"Wien";90000;48.2023614058516;16.3027535614955;""
214460991;"stop";60200890;"Moosgasse";"Wien";90000;48.2287849423169;16.2828427530876;""
214460992;"stop";60200891;"Mooslackengasse";"Wien";90000;48.2489194756108;16.3684195612614;""
214460993;"stop";60200892;"Mooswiesengasse";"Wien";90000;48.2050049124089;16.2028184997157;""
214460994;"stop";60200893;"Moritz-Dreger-Gasse";"Wien";90000;48.2733633978008;16.4422050834851;""
214460995;"stop";60200894;"Moschingergasse";"Wien";90000;48.2197104341274;16.2405823128121;""
214460996;"stop";60200895;"Murlingengasse";"Wien";90000;48.1762678406203;16.3359554238674;""
214460997;"stop";60200896;"Murraygasse";"Wien";90000;48.2365644095251;16.475056734261;""
214460998;"stop";60200897;"Muthgasse";"Wien";90000;48.2450710135753;16.3661686337204;""
214460999;"stop";60200898;"Mühlbreiten";"Wien";90000;48.1490511614428;16.309964555315;""
214461000;"stop";60200899;"Mühlfeldgasse";"Wien";90000;48.2208257441959;16.3898939059619;""
214461001;"stop";60200900;"Mühlhäufel";"Wien";90000;48.203221589192;16.5230211504424;""
214461002;"stop";60200901;"Mühlhäufelweg";"Wien";90000;48.2098778966997;16.4780791602789;""
214461003;"stop";60200902;"Mühlsangergasse";"Wien";90000;48.1599617348839;16.4658840887533;""
214461004;"stop";60200903;"Mühlwasser";"Wien";90000;48.2042058287527;16.4759109445724;""
214461005;"stop";60200904;"Mühlwasserstraße";"Wien";90000;48.2144377670508;16.4447879850593;""
214461006;"stop";60200905;"Hauptbahnhof Ost";"Wien";90000;48.1844162175681;16.3803748315515;""
214461007;"stop";60200906;"Haus Hetzendorf";"Wien";90000;48.1667202751842;16.2999400986104;""
214461008;"stop";60200907;"Kaiserebersdorf Münnichplatz";"Wien";90000;48.1588013062747;16.4738654235703;""
214461009;"stop";60200908;"Männertreugasse";"Wien";90000;48.1599961922018;16.405261534137;""
214461010;"stop";60200909;"Reinlgasse/Märzstraße";"Wien";90000;48.1966440101946;16.3119445880653;""
214461011;"stop";60200911;"Johnstraße/Märzstraße";"Wien";90000;48.196222505133;16.3184014100009;""
214461012;"stop";60200912;"Naufahrtbrücke";"Wien";90000;48.1994556558082;16.4698176506166;""
214461013;"stop";60200913;"Nauheimergasse";"Wien";90000;48.1575617172897;16.3315602195831;""
214461014;"stop";60200914;"Neilreichgasse";"Wien";90000;48.1761471539573;16.3655905114224;""
214461015;"stop";60200915;"Nemethgasse";"Wien";90000;48.1609789091827;16.4478742599396;""
214461016;"stop";60200916;"Nestroyplatz";"Wien";90000;48.214811621175;16.3846531603599;""
214461017;"stop";60200917;"Neue Donau Mitte";"Wien";90000;48.219947026709;16.4282872727261;""
214461018;"stop";60200918;"Neu Erlaa";"Wien";90000;48.1406271133605;16.3280144173587;""
214461019;"stop";60200920;"Neubaugasse/Burggasse";"Wien";90000;48.2042631075526;16.3489513156509;""
214461020;"stop";60200921;"Neubaugasse/Neustiftgasse";"Wien";90000;48.205450210245;16.3489785193147;""
214461021;"stop";60200922;"Neubreitenlee";"Wien";90000;48.2397190778898;16.4906685474692;""
214461022;"stop";60200923;"Erlaaer Spitz";"Wien";90000;48.1377848816949;16.3241318538437;""
214461023;"stop";60200924;"Neueßling";"Wien";90000;48.2491789780054;16.5325199176101;""
214461024;"stop";60200925;"Neugebauerweg";"Wien";90000;48.253914199959;16.3513607467764;""
214461026;"stop";60200927;"Neu-Kagran";"Wien";90000;48.2370438122192;16.4477570981708;""
214461027;"stop";60200928;"Neulandschule";"Wien";90000;48.1589894367946;16.3871006298037;""
214461028;"stop";60200929;"Ungargasse/Neulinggasse";"Wien";90000;48.1990453184023;16.3873824860029;""
214461029;"stop";60200930;"Neusteinhof";"Wien";90000;48.1574088854312;16.3332269357451;""
214461030;"stop";60200931;"Neustift am Walde";"Wien";90000;48.2509873362473;16.3018870588286;""
214461031;"stop";60200932;"Neustifter Friedhof 1.Tor";"Wien";90000;48.2472291725183;16.3053365230229;""
214461032;"stop";60200933;"Neustifter Friedhof 2.Tor";"Wien";90000;48.2472820923577;16.3016740974164;""
214461033;"stop";60200934;"Neustifter Friedhof 3.Tor";"Wien";90000;48.2468224099493;16.2983890528997;""
214461034;"stop";60200935;"Neuwaldegg";"Wien";90000;48.2335458684033;16.2911029125709;""
214461035;"stop";60200936;"Höhenstraße/Marswiese";"Wien";90000;48.2403488921259;16.2801516341406;""
214461036;"stop";60200937;"Niederhofstraße";"Wien";90000;48.181061145691;16.3311950518325;""
214461037;"stop";60200939;"Niklas-Eslarn-Straße";"Wien";90000;48.2246863611652;16.5349564494487;""
214461038;"stop";60200940;"Nikolaus-Pytty-Gasse";"Wien";90000;48.222625205029;16.2417612114418;""
214461039;"stop";60200941;"Nordbahnstraße";"Wien";90000;48.2235689748106;16.3892373139979;""
214461040;"stop";60200943;"Nordbrücke";"Wien";90000;48.2611394251732;16.3953773686516;""
214461041;"stop";60200944;"Nordwestbahnstraße";"Wien";90000;48.2280241287084;16.3809642502466;""
214461042;"stop";60200946;"Autobahn-Raststation Auhof";"Wien";90000;48.2030524839032;16.2276176126967;""
214461043;"stop";60200947;"Nowakgasse";"Wien";90000;48.1266136762502;16.3141402210676;""
214461044;"stop";60200948;"Nußdorf";"Wien";90000;48.2600353196005;16.3672817784052;""
214461045;"stop";60200950;"Nußdorfer Straße";"Wien";90000;48.2317816408214;16.3539924583074;""
214461046;"stop";60200952;"Nästlbergergasse";"Wien";90000;48.1602168078433;16.2603179985504;""
214461047;"stop";60200953;"Küniglberg/ORF-Zentrum";"Wien";90000;48.1754858651954;16.2917857299035;""
214461048;"stop";60200954;"Finsterbuschstraße Mitte";"Wien";90000;48.1696160792398;16.5040500431975;""
214461049;"stop";60200955;"Obachgasse";"Wien";90000;48.2577226924002;16.4617004922316;""
214461050;"stop";60200956;"Ober St. Veit";"Wien";90000;48.1922419042283;16.2755771631892;""
214461051;"stop";60200957;"Oriongasse";"Wien";90000;48.1759154598804;16.4396508748704;""
214461052;"stop";60200958;"Oberdorfstraße/Aspernstraße";"Wien";90000;48.2198925048136;16.4811482398484;""
214461053;"stop";60200959;"Oberdöbling";"Wien";90000;48.2444541194918;16.344289369133;""
214461054;"stop";60200960;"Grohnergasse";"Wien";90000;48.1571658817431;16.3432674409511;""
214461055;"stop";60200961;"Obere Augartenstraße";"Wien";90000;48.2227561842646;16.3753071849775;""
214461056;"stop";60200962;"Obere Donaustraße";"Wien";90000;48.2196728016822;16.3713348871814;""
214461057;"stop";60200963;"Oberer Reisenbergweg";"Wien";90000;48.2594280052318;16.3357396530707;""
214461058;"stop";60200964;"Oberfeld";"Wien";90000;48.2517829469769;16.473306992603;""
214461059;"stop";60200965;"Ziegelhofstraße/Oberfeldgasse";"Wien";90000;48.2399332056722;16.4780411250306;""
214461060;"stop";60200966;"Oberfeldgasse/Spargelfeldstr.";"Wien";90000;48.2412607397342;16.4734808038711;""
214461061;"stop";60200967;"Orchisgasse";"Wien";90000;48.2128766826663;16.4670941711903;""
214461062;"stop";60200968;"Obergfellplatz";"Wien";90000;48.266601148493;16.3894704578357;""
214461063;"stop";60200970;"Oberlaaer Platz";"Wien";90000;48.1374686082678;16.4041429758639;""
214461064;"stop";60200971;"Oberlaaer Straße";"Wien";90000;48.1480081875148;16.3611799521407;""
214461065;"stop";60200972;"Obersteinergasse";"Wien";90000;48.2405780611242;16.3443426044085;""
214461066;"stop";60200973;"Oberwiedenstraße";"Wien";90000;48.2226012187171;16.2912605526402;""
214461067;"stop";60200974;"Sturgasse";"Wien";90000;48.2162879675355;16.4145819327716;""
214461068;"stop";60200975;"Kärntner Ring/Oper";"Wien";90000;48.2022984346736;16.3695741050591;""
214461069;"stop";60200976;"Orthopädisches Krankenhaus";"Wien";90000;48.2290034348864;16.3234510073855;""
214461070;"stop";60200977;"Frauengasse";"Wien";90000;48.2139763395044;16.33008850062;""
214461071;"stop";60200978;"Oskar-Simony-Straße";"Wien";90000;48.2110640447528;16.2359832695797;""
214461072;"stop";60200979;"Wagramer Straße/Ostbahn";"Wien";90000;48.2753051582068;16.4764819907204;""
214461073;"stop";60200980;"Oswald-Redlich-Straße";"Wien";90000;48.2750068161155;16.4538347937429;""
214461074;"stop";60200981;"Ottakring";"Wien";90000;48.2120223685958;16.3116682379443;""
214461075;"stop";60200982;"Ottakringer Friedhof";"Wien";90000;48.2142588878419;16.3009158104586;""
214461076;"stop";60200983;"Ottakringer Bad";"Wien";90000;48.2125465483144;16.2905831035386;""
214461077;"stop";60200985;"Otto-Hötzl-Weg";"Wien";90000;48.2215851964383;16.2917997583189;""
214461078;"stop";60200986;"Otto-Probst-Platz";"Wien";90000;48.153828865541;16.3490193903176;""
214461079;"stop";60200987;"Otto-Probst-Straße";"Wien";90000;48.1557793601852;16.3563316326265;""
214461080;"stop";60200988;"Palffygasse";"Wien";90000;48.2176277386526;16.3368299804097;""
214461081;"stop";60200990;"Panozzalacke";"Wien";90000;48.1809457322781;16.4858793881052;""
214461082;"stop";60200991;"Pantucekgasse";"Wien";90000;48.1602137719492;16.4574432203328;""
214461083;"stop";60200992;"Paradisgasse";"Wien";90000;48.2486900386996;16.3419740539384;""
214461084;"stop";60200993;"Kundmanngasse";"Wien";90000;48.2025495967987;16.3938837591628;""
214461085;"stop";60200994;"Stadiongasse/Parlament";"Wien";90000;48.2085960671372;16.3600523915143;""
214461086;"stop";60200995;"Patrizigasse";"Wien";90000;48.257447261198;16.4043558264914;""
214461087;"stop";60200996;"Paulanergasse";"Wien";90000;48.1960308303362;16.3671488013229;""
214461088;"stop";60200997;"Paulinensteig";"Wien";90000;48.2184043098507;16.2994865139758;""
214461089;"stop";60200998;"Pellmanngasse";"Wien";90000;48.1307428116372;16.2884119838766;""
214461090;"stop";60200999;"Marco-Polo-Promenade";"Wien";90000;48.2773274551773;16.423041811472;""
214461091;"stop";60201000;"Haus Atzgersdorf";"Wien";90000;48.1503667988494;16.2897511623155;""
214461092;"stop";60201001;"Haus Rosenberg";"Wien";90000;48.1594487954943;16.286772364071;""
214461093;"stop";60201002;"Pensionsversicherungsanstalt";"Wien";90000;48.2291585148042;16.3977093918214;""
214461094;"stop";60201003;"Penzing";"Wien";90000;48.1925596214414;16.3057997047574;""
214461095;"stop";60201004;"Pfalzgasse";"Wien";90000;48.2404553174282;16.4915593161167;""
214461096;"stop";60201005;"Penzinger Straße";"Wien";90000;48.1902684448632;16.3152293252324;""
214461097;"stop";60201006;"Per-Albin-Hansson-Siedlung Ost";"Wien";90000;48.1444630486463;16.391829779992;""
214461098;"stop";60201007;"Perfektastraße";"Wien";90000;48.1366590635293;16.3132491724449;""
214461099;"stop";60201008;"Perntergasse";"Wien";90000;48.2491472862179;16.355021858093;""
214461100;"stop";60201009;"Perspektivstraße";"Wien";90000;48.2178882799426;16.4009120919369;""
214461101;"stop";60201010;"Peter-Jordan-Straße";"Wien";90000;48.2386443699029;16.3259257097859;""
214461102;"stop";60201011;"Pfarrer-Matz-Gasse";"Wien";90000;48.3021507558051;16.4064237670552;""
214461103;"stop";60201012;"Pfarrgasse";"Wien";90000;48.1496471803189;16.3470562315505;""
214461104;"stop";60201013;"Pfenninggeldgasse";"Wien";90000;48.2075351016118;16.3133656119401;""
214461105;"stop";60201014;"Zehetnerg/Pflegeh Baumgarten";"Wien";90000;48.1968699053137;16.2870592644471;""
214461106;"stop";60201015;"Meidling";"Wien";90000;48.1744421234569;16.3317604026556;""
214461107;"stop";60201017;"Piaristengasse";"Wien";90000;48.206349236459;16.3514004551977;""
214461108;"stop";60201018;"Pilgramgasse";"Wien";90000;48.1926251122165;16.354476509373;""
214461109;"stop";60201021;"Plachygasse";"Wien";90000;48.2267065695468;16.2808394770473;""
214461110;"stop";60201022;"Plankengasse";"Wien";90000;48.206435219538;16.3699131473946;""
214461111;"stop";60201024;"Plattensteinergasse";"Wien";90000;48.211163156754;16.4787016522415;""
